date,regime,total_params,train_params,non_train_params,test_loss,train_loss,valid_loss,train_time (s),epochs,input_size,batch_size,network_width,hidden_layers,activation_fn,train_proportion,test_proportion,valid_proportion,device,optimizer_name,optimizer_params,loss_fn,custom_arch,R2_test,R2_train,R2_valid,MSE_test,MSE_train,MSE_valid,MAE_test,MAE_train,MAE_valid,hellinger_dist_test,hellinger_dist_train,hellinger_dist_valid,infidelity,exponential_lr,width_sequence
20260610_120542,h=2.0,43220625.0,43220625.0,0.0,0.1216,0.0,0.216,3929.47,1000.0,"(32, 12)",40.0,1,3,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.0008179069375972306, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.2377,0.9998,-0.2452,0.1218,0.0,0.2146,0.2987,0.0052,0.4559,0.0148,2.6443,0.0088,0.03,,
20260610_120542,h=2.0,43220625.0,43220625.0,0.0,0.1413,0.0008,0.2823,1976.43,500.0,"(32, 12)",40.0,1,3,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.0009043820750088043, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.1213,0.9957,-0.6315,0.1404,0.0008,0.2811,0.3189,0.0217,0.5237,0.016,2.644,0.01,0.0362,,
20260610_120542,h=2.0,43220625.0,43220625.0,0.0,0.1487,0.0,0.2717,3935.67,1000.0,"(32, 12)",40.0,1,3,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.0008179069375972306, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.0708,0.9998,-0.5836,0.1484,0.0,0.2729,0.3317,0.0049,0.515,0.0157,2.6443,0.0099,0.0386,,
20260610_120542,h=2.0,43220625.0,43220625.0,0.0,0.1467,0.0003,0.2422,1978.6,500.0,"(32, 12)",40.0,1,3,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.0009043820750088043, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.0875,0.9986,-0.4141,0.1458,0.0003,0.2437,0.3381,0.0124,0.4872,0.0146,2.6446,0.0095,0.0341,,
20260610_120542,h=2.0,43220625.0,43220625.0,0.0,0.1016,0.0,0.2287,3934.04,1000.0,"(32, 12)",40.0,1,3,tanh,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.0008179069375972306, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.3614,0.9999,-0.3232,0.102,0.0,0.228,0.26,0.0037,0.4749,0.0155,2.6443,0.0069,0.0287,,
20260610_120542,h=2.0,43220625.0,43220625.0,0.0,0.2019,0.0012,0.2714,1973.02,500.0,"(32, 12)",40.0,1,3,tanh,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.0009043820750088043, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,-0.2694,0.9935,-0.5613,0.2028,0.0012,0.269,0.392,0.0273,0.5141,0.0184,2.642,0.0082,0.0478,,
20260610_120542,h=1.0,43220625.0,43220625.0,0.0,0.3482,0.0001,0.6738,3965.86,1000.0,"(32, 12)",40.0,1,1,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.0008179069375972306, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.4423,0.9998,0.1535,0.3471,0.0001,0.672,0.509,0.0089,0.8124,0.0201,4.475,0.0171,0.0817,,
20260610_120542,h=1.0,43220625.0,43220625.0,0.0,0.3265,0.0035,0.6387,1973.97,500.0,"(32, 12)",40.0,1,1,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.0009043820750088043, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.477,0.9953,0.1987,0.3255,0.0035,0.6361,0.4963,0.0426,0.7763,0.0208,4.4698,0.0208,0.0683,,
20260610_120542,h=1.0,43220625.0,43220625.0,0.0,0.3448,0.0019,0.6519,1980.28,500.0,"(32, 12)",40.0,1,1,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.0009043820750088043, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.4469,0.9974,0.193,0.3442,0.0019,0.6407,0.5125,0.0346,0.7607,0.0213,4.4759,0.024,0.0747,,
20260610_120542,h=1.0,43220625.0,43220625.0,0.0,0.3985,0.0001,0.8721,3934.4,1000.0,"(32, 12)",40.0,1,1,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.0008179069375972306, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.3617,0.9999,-0.0963,0.3972,0.0001,0.8703,0.5416,0.0072,0.8954,0.0248,4.4757,0.0269,0.0822,,
20260610_120542,h=1.0,43220625.0,43220625.0,0.0,0.4174,0.0016,0.8004,3937.61,1000.0,"(32, 12)",40.0,1,1,tanh,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.0008179069375972306, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.3303,0.9979,-0.018,0.4168,0.0016,0.8081,0.5647,0.031,0.8889,0.0218,4.4727,0.02,0.0951,,
20260610_120542,h=1.0,43220625.0,43220625.0,0.0,0.6387,0.7417,1.3224,1990.17,500.0,"(32, 12)",40.0,1,1,tanh,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.0009043820750088043, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,-0.0244,-0.0067,-0.6077,0.6375,0.7427,1.2763,0.6401,0.6723,0.8633,0.0542,3.1777,0.0712,0.4068,,
20260610_120542,h=1.0,43220625.0,43220625.0,0.0,0.4307,0.0004,0.9087,3929.47,1000.0,"(32, 12)",40.0,1,3,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.0008179069375972306, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.3054,0.9995,-0.1562,0.4323,0.0004,0.9179,0.5476,0.015,0.9372,0.0257,4.474,0.0247,0.0723,,
20260610_120542,h=1.0,43220625.0,43220625.0,0.0,0.2976,0.0002,0.7128,1976.43,500.0,"(32, 12)",40.0,1,3,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.0009043820750088043, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.5188,0.9997,0.1061,0.2995,0.0002,0.7096,0.4203,0.0122,0.8029,0.0255,4.4747,0.0266,0.0499,,
20260610_120542,h=1.0,43220625.0,43220625.0,0.0,0.3993,0.0008,0.9825,1978.6,500.0,"(32, 12)",40.0,1,3,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.0009043820750088043, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.3583,0.9989,-0.2573,0.3993,0.0008,0.9981,0.5396,0.0222,0.9222,0.0239,4.4749,0.0372,0.0748,,
20260610_120542,h=1.0,43220625.0,43220625.0,0.0,0.3128,0.0001,0.873,3935.67,1000.0,"(32, 12)",40.0,1,3,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.0008179069375972306, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.4937,0.9998,-0.0939,0.3151,0.0001,0.8684,0.4263,0.0087,0.8909,0.0263,4.4748,0.0281,0.0617,,
20260610_120542,h=1.0,43220625.0,43220625.0,0.0,0.3867,0.0014,0.6573,3934.04,1000.0,"(32, 12)",40.0,1,3,tanh,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.0008179069375972306, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.3804,0.9981,0.1692,0.3856,0.0014,0.6595,0.5376,0.0251,0.7937,0.0226,4.4679,0.0216,0.0731,,
20260610_120542,h=1.0,43220625.0,43220625.0,0.0,0.5787,0.001,0.8198,1973.02,500.0,"(32, 12)",40.0,1,3,tanh,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.0009043820750088043, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.0719,0.9986,-0.0392,0.5776,0.001,0.825,0.6666,0.0253,0.8984,0.0247,4.4732,0.0203,0.133,,
20260610_120542,h=1.0,43220625.0,43220625.0,0.0,0.3489,0.0002,1.0056,3915.75,1000.0,"(32, 12)",40.0,1,2,tanh,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.0008179069375972306, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.4396,0.9998,-0.2518,0.3488,0.0002,0.9937,0.4703,0.0103,0.9523,0.0266,4.4748,0.0285,0.0824,,
20260610_120542,h=1.0,43220625.0,43220625.0,0.0,0.5062,0.0052,0.9914,1976.47,500.0,"(32, 12)",40.0,1,2,tanh,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.0009043820750088043, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.1824,0.993,-0.2429,0.5088,0.0051,0.9867,0.6118,0.0516,0.9721,0.0263,4.4706,0.0251,0.0986,,
20260610_120542,h=1.0,43220625.0,43220625.0,0.0,0.4087,0.0004,0.7718,1962.52,500.0,"(32, 12)",40.0,1,2,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.0009043820750088043, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.3441,0.9994,0.0434,0.4082,0.0004,0.7594,0.5591,0.0159,0.8128,0.0215,4.4748,0.0294,0.0815,,
20260610_120542,h=1.0,43220625.0,43220625.0,0.0,0.2978,0.0001,0.577,3942.14,1000.0,"(32, 12)",40.0,1,2,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.0008179069375972306, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.5149,0.9999,0.2699,0.3019,0.0001,0.5796,0.4253,0.0072,0.6996,0.0251,4.4756,0.029,0.0422,,
20260610_120542,h=1.0,43220625.0,43220625.0,0.0,0.4062,0.0002,0.7362,3950.21,1000.0,"(32, 12)",40.0,1,2,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.0008179069375972306, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.3445,0.9998,0.0623,0.4079,0.0002,0.7444,0.5559,0.0102,0.8337,0.0214,4.4744,0.0241,0.0914,,
20260610_120542,h=1.0,43220625.0,43220625.0,0.0,0.4496,0.0004,0.8685,1971.5,500.0,"(32, 12)",40.0,1,2,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.0009043820750088043, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.2763,0.9995,-0.0437,0.4504,0.0004,0.8285,0.5776,0.0155,0.8692,0.0251,4.4757,0.0288,0.0856,,
20260608_105435,h=0.5,2266437.0,2266437.0,0.0,1.8179,1.0961,5.1913,1.37,5.0,"(32, 12)",40.0,1,0,tanh,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.001, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.0284,0.5925,-0.7525,1.8394,1.097,4.7787,0.9881,0.8055,1.6358,0.0522,4.9049,0.0785,0.5354,,
20260608_105435,h=0.5,2266437.0,2266437.0,0.0,1.8085,1.4403,4.377,2.74,5.0,"(32, 12)",40.0,1,0,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.001, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.0526,0.4661,-0.5576,1.7935,1.4374,4.2471,1.0261,0.9495,1.5253,0.0551,4.815,0.0796,0.5686,,
20260608_105435,h=0.5,2266437.0,2266437.0,0.0,1.8486,2.5387,4.8417,1.46,5.0,"(32, 12)",40.0,1,0,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.001, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.0217,0.0553,-0.8646,1.8519,2.5435,5.0844,1.0633,1.2312,1.696,0.0565,4.1685,0.079,0.6694,,
20260610_232014,h=1.0,43220625.0,43220625.0,0.0,0.6218,0.7436,1.4564,1985.89,500.0,"(32, 12)",40.0,1,3,tanh,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.0009043820750088043, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,-0.0,-0.0084,-0.8628,0.6223,0.744,1.4788,0.6146,0.6728,0.949,0.0542,3.1795,0.0712,0.4153,,
20260610_232014,h=1.0,1234633.0,1234633.0,0.0,0.2749,0.0002,1.3751,767.17,1000.0,"(32, 12)",40.0,1,3,tanh,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.0008179069375972306, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.559,0.9997,-0.7114,0.2744,0.0002,1.3586,0.4322,0.0109,1.0605,0.0288,4.4754,0.0431,0.0747,,
20260610_232014,h=1.0,43220625.0,43220625.0,0.0,0.3776,0.0002,0.626,1981.4,500.0,"(32, 12)",40.0,1,3,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.0009043820750088043, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.3969,0.9998,0.208,0.3753,0.0002,0.6288,0.5323,0.0101,0.7728,0.0211,4.4751,0.0198,0.0781,,
20260610_232014,h=1.0,1234633.0,1234633.0,0.0,0.0375,0.0001,0.2684,761.94,1000.0,"(32, 12)",40.0,1,3,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.0008179069375972306, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.9395,0.9999,0.6704,0.0377,0.0001,0.2616,0.1172,0.0077,0.3922,0.0126,4.4747,0.0294,0.0058,,
20260610_232014,h=1.0,43220625.0,43220625.0,0.0,0.3869,0.0004,0.8205,1984.73,500.0,"(32, 12)",40.0,1,3,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.0009043820750088043, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.3752,0.9994,-0.0283,0.3888,0.0004,0.8163,0.5435,0.0168,0.8782,0.0245,4.475,0.0237,0.0833,,
20260610_232014,h=1.0,43220625.0,43220625.0,0.0,0.2882,0.003,0.8923,1983.93,500.0,"(32, 12)",40.0,1,1,tanh,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.0009043820750088043, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.5376,0.9959,-0.1318,0.2877,0.003,0.8985,0.4609,0.0402,0.9185,0.0211,4.4687,0.0279,0.0617,,
20260610_232014,h=1.0,43220625.0,43220625.0,0.0,0.2913,0.0007,0.7729,3963.84,1000.0,"(32, 12)",40.0,1,1,tanh,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.0008179069375972306, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.5317,0.9991,0.0354,0.2914,0.0007,0.7658,0.4745,0.0207,0.8525,0.0209,4.4748,0.0247,0.0581,,
20260610_232014,h=1.0,43220625.0,43220625.0,0.0,0.3756,0.0012,0.6607,1994.79,500.0,"(32, 12)",40.0,1,1,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.0009043820750088043, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.3976,0.9984,0.1755,0.3749,0.0012,0.6546,0.5408,0.0261,0.785,0.0208,4.4748,0.0223,0.0801,,
20260610_232014,h=1.0,43220625.0,43220625.0,0.0,0.3146,0.0001,0.7573,3981.99,1000.0,"(32, 12)",40.0,1,1,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.0008179069375972306, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.4951,0.9998,0.0567,0.3142,0.0001,0.7488,0.4647,0.0092,0.8537,0.0221,4.4738,0.0196,0.0659,,
20260610_232014,h=1.0,43220625.0,43220625.0,0.0,0.4662,0.0009,0.8595,1991.89,500.0,"(32, 12)",40.0,1,1,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.0009043820750088043, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.2535,0.9988,-0.0692,0.4645,0.0009,0.8488,0.5911,0.024,0.9119,0.0239,4.4744,0.02,0.0962,,
20260610_232014,h=1.0,43220625.0,43220625.0,0.0,0.2899,0.0003,0.6502,3975.62,1000.0,"(32, 12)",40.0,1,1,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.0008179069375972306, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.5336,0.9996,0.2148,0.2902,0.0003,0.6233,0.3952,0.0126,0.7018,0.0272,4.4728,0.0334,0.0433,,
20260610_232014,h=1.0,43220625.0,43220625.0,0.0,0.3539,0.0005,0.8173,3979.75,1000.0,"(32, 12)",40.0,1,2,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.0008179069375972306, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.4314,0.9993,-0.0353,0.3538,0.0005,0.8219,0.4968,0.017,0.8673,0.0231,4.4732,0.0272,0.0588,,
20260610_232014,h=1.0,43220625.0,43220625.0,0.0,0.8143,0.0009,1.1618,1981.41,500.0,"(32, 12)",40.0,1,2,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.0009043820750088043, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,-0.3097,0.9987,-0.4696,0.815,0.0009,1.1666,0.7807,0.0228,1.0702,0.0313,4.4725,0.0206,0.1695,,
20260610_232014,h=1.0,43220625.0,43220625.0,0.0,0.4794,0.0002,0.9878,3953.77,1000.0,"(32, 12)",40.0,1,2,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.0008179069375972306, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.2267,0.9997,-0.2375,0.4812,0.0002,0.9824,0.6057,0.0106,0.9781,0.0235,4.4732,0.0217,0.1026,,
20260610_232014,h=1.0,43220625.0,43220625.0,0.0,0.4288,0.0007,0.6498,1986.39,500.0,"(32, 12)",40.0,1,2,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.0009043820750088043, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.3086,0.999,0.1731,0.4303,0.0007,0.6564,0.5606,0.0202,0.7552,0.0235,4.4757,0.0275,0.093,,
20260610_232014,h=1.0,43220625.0,43220625.0,0.0,0.6308,0.7644,1.4277,2001.26,500.0,"(32, 12)",40.0,1,2,tanh,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.0009043820750088043, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,-0.0231,-0.0369,-0.7729,0.6367,0.765,1.4074,0.6392,0.6837,0.9188,0.0542,3.2104,0.0712,0.4202,,
20260610_232014,h=1.0,43220625.0,43220625.0,0.0,0.4908,0.0023,0.8268,3984.58,1000.0,"(32, 12)",40.0,1,2,tanh,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.0008179069375972306, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.2111,0.9968,-0.0507,0.491,0.0023,0.8341,0.6076,0.0383,0.8934,0.0243,4.4744,0.0238,0.1026,,
20260610_232014,h=2.0,43220625.0,43220625.0,0.0,0.1202,0.0001,0.2267,1986.39,500.0,"(32, 12)",40.0,1,2,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.0009043820750088043, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.2485,0.9996,-0.3115,0.1201,0.0001,0.226,0.287,0.0065,0.4657,0.0163,2.6441,0.0097,0.0315,,
